15-dic-2025;;;;;;;;;;;
iShares Core MSCI EM IMI UCITS ETF;;;;;;;;;;;
Inception Date;30/05/2014;;;;;;;;;;
Fund Holdings as of;15/12/2025;;;;;;;;;;
Number of Securities;3.022,00;;;;;;;;;;
Shares Outstanding;709.449.982,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
2885;YUANTA FINANCIAL HOLDING LTD;Finanziari;Azionario;36.745.781,84;0,11;36.745.781,84;30.017.189,00;1,22;Taiwan;Taiwan Stock Exchange;TWD
386;CHINA PETROLEUM AND CHEMICAL CORP;Energia;Azionario;36.627.960,86;0,11;36.627.960,86;64.488.000,00;0,57;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
SCCO;SOUTHERN COPPER CORP;Materiali;Azionario;35.845.596,20;0,11;35.845.596,20;249.170,00;143,86;Peru;New York Stock Exchange Inc.;USD
006400;SAMSUNG SDI LTD;IT;Azionario;35.613.971,20;0,11;35.613.971,20;172.894,00;205,99;Corea;Korea Exchange (Stock Market);KRW
AXIA3;CENTRAIS ELETR BRAS-ELETROBRAS SA;Imprese di servizi di pubblica utilità;Azionario;35.584.405,42;0,11;35.584.405,42;2.950.802,00;12,06;Brasile;XBSP;BRL
316140;WOORI FINANCIAL GROUP INC;Finanziari;Azionario;35.186.178,10;0,11;35.186.178,10;1.888.964,00;18,63;Corea;Korea Exchange (Stock Market);KRW
035720;KAKAO CORP;Comunicazione;Azionario;34.660.853,34;0,11;34.660.853,34;855.451,00;40,52;Corea;Korea Exchange (Stock Market);KRW
HAR;HARMONY GOLD MINING COMPANY LIMITE;Materiali;Azionario;34.521.742,25;0,11;34.521.742,25;1.703.499,00;20,27;Sud Africa;Johannesburg Stock Exchange;ZAR
IMP;IMPALA PLATINUM LTD;Materiali;Azionario;34.508.123,64;0,11;34.508.123,64;2.533.011,00;13,62;Sud Africa;Johannesburg Stock Exchange;ZAR
ADCB;ABU DHABI COMMERCIAL BANK;Finanziari;Azionario;34.363.858,89;0,11;34.363.858,89;8.850.742,00;3,88;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
2327;YAGEO CORP;IT;Azionario;34.271.611,71;0,11;34.271.611,71;4.653.892,00;7,36;Taiwan;Taiwan Stock Exchange;TWD
HINDALCO;HINDALCO INDUSTRIES LTD;Materiali;Azionario;34.239.511,23;0,10;34.239.511,23;3.664.185,00;9,34;India;National Stock Exchange Of India;INR
051910;LG CHEM LTD;Materiali;Azionario;34.071.992,98;0,10;34.071.992,98;135.823,00;250,86;Corea;Korea Exchange (Stock Market);KRW
2357;ASUSTEK COMPUTER INC;IT;Azionario;34.069.847,14;0,10;34.069.847,14;1.830.000,00;18,62;Taiwan;Taiwan Stock Exchange;TWD
2601;CHINA PACIFIC INSURANCE (GROUP) LT;Finanziari;Azionario;33.862.677,61;0,10;33.862.677,61;7.435.600,00;4,55;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
009540;HD KOREA SHIPBUILDING & OFFSHORE E;Industriali;Azionario;33.592.181,21;0,10;33.592.181,21;113.073,00;297,08;Corea;Korea Exchange (Stock Market);KRW
9633;NONGFU SPRING LTD H;Generi di largo consumo;Azionario;33.553.214,81;0,10;33.553.214,81;5.787.000,00;5,80;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ITSA4;ITAUSA INVESTIMENTOS ITAU PREF SA;Finanziari;Azionario;33.329.485,24;0,10;33.329.485,24;15.005.212,00;2,22;Brasile;XBSP;BRL
1378;CHINA HONGQIAO GROUP LTD;Materiali;Azionario;33.298.751,60;0,10;33.298.751,60;8.113.000,00;4,10;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
196170;ALTEOGEN INC;Salute;Azionario;33.295.082,92;0,10;33.295.082,92;112.330,00;296,40;Corea;Korea Exchange (Kosdaq);KRW
B3SA3;B3 BRASIL BOLSA BALCAO SA;Finanziari;Azionario;33.287.550,77;0,10;33.287.550,77;12.479.944,00;2,67;Brasile;XBSP;BRL
2423;KE HOLDINGS INC;Immobili;Azionario;33.171.920,56;0,10;33.171.920,56;5.874.880,00;5,65;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
9868;XPENG CLASS A INC;Consumi Discrezionali;Azionario;33.058.256,61;0,10;33.058.256,61;3.488.240,00;9,48;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
2010;SAUDI BASIC INDUSTRIES;Materiali;Azionario;32.776.325,10;0,10;32.776.325,10;2.307.318,00;14,21;Arabia Saudita;Saudi Stock Exchange;SAR
1216;UNI-PRESIDENT ENTERPRISES CORP;Generi di largo consumo;Azionario;32.561.814,36;0,10;32.561.814,36;13.600.736,00;2,39;Taiwan;Taiwan Stock Exchange;TWD
010140;SAMSUNG HEAVY INDUSTRIES LTD;Industriali;Azionario;32.543.313,24;0,10;32.543.313,24;1.862.648,00;17,47;Corea;Korea Exchange (Stock Market);KRW
2890;SINOPAC FINANCIAL HOLDINGS LTD;Finanziari;Azionario;32.466.149,15;0,10;32.466.149,15;36.699.618,00;0,88;Taiwan;Taiwan Stock Exchange;TWD
EICHERMOT;EICHER MOTORS LTD;Consumi Discrezionali;Azionario;32.381.275,17;0,10;32.381.275,17;412.564,00;78,49;India;National Stock Exchange Of India;INR
1109;CHINA RESOURCES LAND LTD;Immobili;Azionario;32.073.541,68;0,10;32.073.541,68;8.933.239,00;3,59;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ABG;ABSA GROUP LTD;Finanziari;Azionario;31.778.082,48;0,10;31.778.082,48;2.298.432,00;13,83;Sud Africa;Johannesburg Stock Exchange;ZAR
QIBK;QATAR ISLAMIC BANK;Finanziari;Azionario;31.439.002,58;0,10;31.439.002,58;4.807.619,00;6,54;Qatar;Qatar Exchange;QAR
PEO;BANK PEKAO SA;Finanziari;Azionario;31.389.798,95;0,10;31.389.798,95;534.737,00;58,70;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
BMRI;BANK MANDIRI (PERSERO);Finanziari;Azionario;31.345.434,32;0,10;31.345.434,32;104.683.700,00;0,30;Indonesia;Indonesia Stock Exchange;IDR
ASIANPAINT;ASIAN PAINTS LTD;Materiali;Azionario;31.183.527,84;0,10;31.183.527,84;1.017.696,00;30,64;India;National Stock Exchange Of India;INR
ABEV3;AMBEV SA;Generi di largo consumo;Azionario;30.781.119,53;0,09;30.781.119,53;11.645.308,00;2,64;Brasile;XBSP;BRL
BPAC11;BCO BTG PACTUAL UNT SA;Finanziari;Azionario;30.562.516,49;0,09;30.562.516,49;2.924.442,00;10,45;Brasile;XBSP;BRL
042660;HANWHA OCEAN LTD;Industriali;Azionario;30.335.404,53;0,09;30.335.404,53;393.842,00;77,02;Corea;Korea Exchange (Stock Market);KRW
PZU;PZU SA;Finanziari;Azionario;30.279.145,67;0,09;30.279.145,67;1.624.267,00;18,64;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
EUROB;EUROBANK SA;Finanziari;Azionario;30.134.790,55;0,09;30.134.790,55;7.038.290,00;4,28;Grecia;Athens Exchange S.A. Cash Market;EUR
SBILIFE;SBI LIFE INSURANCE COMPANY LTD;Finanziari;Azionario;29.981.430,02;0,09;29.981.430,02;1.336.836,00;22,43;India;National Stock Exchange Of India;INR
EMBJ3;EMBRAER SA;Industriali;Azionario;29.935.413,66;0,09;29.935.413,66;1.845.556,00;16,22;Brasile;XBSP;BRL
2892;FIRST FINANCIAL HOLDING LTD;Finanziari;Azionario;29.880.438,11;0,09;29.880.438,11;32.887.878,00;0,91;Taiwan;Taiwan Stock Exchange;TWD
TLKM;TELEKOMUNIKASI INDONESIA;Comunicazione;Azionario;29.844.665,23;0,09;29.844.665,23;143.331.800,00;0,21;Indonesia;Indonesia Stock Exchange;IDR
TME;TENCENT MUSIC ENTERTAINMENT GROUP;Comunicazione;Azionario;29.786.238,36;0,09;29.786.238,36;1.665.897,00;17,88;Cina;New York Stock Exchange Inc.;USD
ICT;INTERNATIONAL CONTAINER TERMINAL S;Industriali;Azionario;29.714.688,80;0,09;29.714.688,80;3.019.800,00;9,84;Filippine;Philippine Stock Exchange Inc.;PHP
2015;LI AUTO CLASS A INC;Consumi Discrezionali;Azionario;29.529.765,88;0,09;29.529.765,88;3.503.036,00;8,43;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
000810;SAMSUNG FIRE & MARINE INSURANCE LT;Finanziari;Azionario;29.352.076,41;0,09;29.352.076,41;88.204,00;332,77;Corea;Korea Exchange (Stock Market);KRW
INDIGO;INTERGLOBE AVIATION LTD;Industriali;Azionario;29.286.811,37;0,09;29.286.811,37;535.153,00;54,73;India;National Stock Exchange Of India;INR
SLM;SANLAM LIMITED LTD;Finanziari;Azionario;28.966.114,90;0,09;28.966.114,90;4.962.240,00;5,84;Sud Africa;Johannesburg Stock Exchange;ZAR
KGH;KGHM POLSKA MIEDZ SA;Materiali;Azionario;28.862.080,64;0,09;28.862.080,64;412.867,00;69,91;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
009150;SAMSUNG ELECTRO MECHANICS LTD;IT;Azionario;28.751.932,36;0,09;28.751.932,36;160.505,00;179,13;Corea;Korea Exchange (Stock Market);KRW
SBSP3;COMPANHIA DE SANEAMENTO BASICO DE;Imprese di servizi di pubblica utilità;Azionario;28.378.924,39;0,09;28.378.924,39;1.103.001,00;25,73;Brasile;XBSP;BRL
ALDAR;ALDAR PROPERTIES;Immobili;Azionario;28.094.796,48;0,09;28.094.796,48;11.427.084,00;2,46;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
GAPB;GRUPO AEROPORTUARIO DEL PACIFICO;Industriali;Azionario;28.016.866,02;0,09;28.016.866,02;1.100.936,00;25,45;Messico;Bolsa Mexicana De Valores;MXN
HAL;HINDUSTAN AERONAUTICS LTD;Industriali;Azionario;27.919.058,95;0,09;27.919.058,95;586.172,00;47,63;India;National Stock Exchange Of India;INR
2301;LITE ON TECHNOLOGY CORP;IT;Azionario;27.907.808,31;0,09;27.907.808,31;5.778.390,00;4,83;Taiwan;Taiwan Stock Exchange;TWD
1303;NAN YA PLASTICS CORP;Materiali;Azionario;27.852.160,61;0,09;27.852.160,61;14.441.000,00;1,93;Taiwan;Taiwan Stock Exchange;TWD
TECHM;TECH MAHINDRA LTD;IT;Azionario;27.738.325,88;0,08;27.738.325,88;1.597.564,00;17,36;India;National Stock Exchange Of India;INR
9926;AKESO INC;Salute;Azionario;27.639.113,59;0,08;27.639.113,59;1.851.000,00;14,93;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
MAXHEALTH;MAX HEALTHCARE INSTITUTE LTD;Salute;Azionario;27.443.036,66;0,08;27.443.036,66;2.294.094,00;11,96;India;National Stock Exchange Of India;INR
SSW;SIBANYE STILLWATER LTD;Materiali;Azionario;27.410.017,61;0,08;27.410.017,61;8.160.754,00;3,36;Sud Africa;Johannesburg Stock Exchange;ZAR
SQM.B;SOCIEDAD QUIMICA Y MINERA DE CHILE;Materiali;Azionario;27.107.935,55;0,08;27.107.935,55;420.343,00;64,49;Cile;Santiago Stock Exchange;CLP
NESTLEIND;NESTLE INDIA LTD;Generi di largo consumo;Azionario;26.891.902,53;0,08;26.891.902,53;1.962.206,00;13,70;India;National Stock Exchange Of India;INR
ADVANC.R;ADVANCED INFO SERVICE NON-VOTING D;Comunicazione;Azionario;26.858.938,66;0,08;26.858.938,66;2.722.500,00;9,87;Tailandia;Stock Exchange Of Thailand;THB
992;LENOVO GROUP LTD;IT;Azionario;26.800.603,96;0,08;26.800.603,96;21.816.000,00;1,23;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
064350;HYUNDAI-ROTEM;Industriali;Azionario;26.796.549,35;0,08;26.796.549,35;217.292,00;123,32;Corea;Korea Exchange (Stock Market);KRW
JIOFIN;JIO FINANCIAL SERVICES LTD;Finanziari;Azionario;26.788.759,57;0,08;26.788.759,57;8.112.966,00;3,30;India;National Stock Exchange Of India;INR
HTHT;H WORLD GROUP ADR LTD;Consumi Discrezionali;Azionario;26.691.726,35;0,08;26.691.726,35;558.755,00;47,77;Cina;NASDAQ;USD
2880;HUA NAN FINANCIAL HOLDINGS LTD;Finanziari;Azionario;26.641.419,26;0,08;26.641.419,26;26.785.300,00;0,99;Taiwan;Taiwan Stock Exchange;TWD
TVSMOTOR;TVS MOTOR COMPANY LTD;Consumi Discrezionali;Azionario;26.277.724,41;0,08;26.277.724,41;655.147,00;40,11;India;National Stock Exchange Of India;INR
9866;NIO CLASS A INC;Consumi Discrezionali;Azionario;26.263.316,19;0,08;26.263.316,19;5.208.456,00;5,04;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ALPHA;ALPHA BANK SA;Finanziari;Azionario;26.250.346,97;0,08;26.250.346,97;6.487.494,00;4,05;Grecia;Athens Exchange S.A. Cash Market;EUR
TENAGA;TENAGA NASIONAL;Imprese di servizi di pubblica utilità;Azionario;26.237.771,53;0,08;26.237.771,53;8.196.800,00;3,20;Malesia;Bursa Malaysia;MYR
BAJAJFINSV;BAJAJ FINSERV LTD;Finanziari;Azionario;26.057.373,85;0,08;26.057.373,85;1.141.890,00;22,82;India;National Stock Exchange Of India;INR
1010;RIYAD BANK;Finanziari;Azionario;25.985.614,46;0,08;25.985.614,46;3.750.024,00;6,93;Arabia Saudita;Saudi Stock Exchange;SAR
3037;UNIMICRON TECHNOLOGY CORP;IT;Azionario;25.681.671,10;0,08;25.681.671,10;3.637.000,00;7,06;Taiwan;Taiwan Stock Exchange;TWD
PTT.R;PTT NON-VOTING DR PCL;Energia;Azionario;25.645.128,49;0,08;25.645.128,49;25.380.600,00;1,01;Tailandia;Stock Exchange Of Thailand;THB
CIPLA;CIPLA LTD;Salute;Azionario;25.590.780,98;0,08;25.590.780,98;1.539.753,00;16,62;India;National Stock Exchange Of India;INR
033780;KT&G CORP;Generi di largo consumo;Azionario;25.503.224,47;0,08;25.503.224,47;262.338,00;97,22;Corea;Korea Exchange (Stock Market);KRW
DIVISLAB;DIVIS LABORATORIES LTD;Salute;Azionario;25.455.829,94;0,08;25.455.829,94;363.876,00;69,96;India;National Stock Exchange Of India;INR
TPEIR;PIRAEUS FINANCIAL HOLDINGS SA;Finanziari;Azionario;25.361.203,58;0,08;25.361.203,58;3.052.246,00;8,31;Grecia;Athens Exchange S.A. Cash Market;EUR
2883;KGI FINANCIAL HOLDING LTD;Finanziari;Azionario;25.297.157,29;0,08;25.297.157,29;46.270.197,00;0,55;Taiwan;Taiwan Stock Exchange;TWD
1177;SINO BIOPHARMACEUTICAL LTD;Salute;Azionario;25.233.601,48;0,08;25.233.601,48;30.210.250,00;0,84;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
015760;KOREA ELECTRIC POWER CORP;Imprese di servizi di pubblica utilità;Azionario;25.064.203,63;0,08;25.064.203,63;737.371,00;33,99;Corea;Korea Exchange (Stock Market);KRW
9901;NEW ORIENTAL EDUCATION & TECHNOLOG;Consumi Discrezionali;Azionario;25.061.212,68;0,08;25.061.212,68;4.514.470,00;5,55;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
CHILE;BANCO DE CHILE;Finanziari;Azionario;25.048.204,25;0,08;25.048.204,25;130.962.685,00;0,19;Cile;Santiago Stock Exchange;CLP
ADANIPORTS;ADANI PORTS AND SPECIAL ECONOMIC Z;Industriali;Azionario;25.025.218,59;0,08;25.025.218,59;1.501.145,00;16,67;India;National Stock Exchange Of India;INR
5880;TAIWAN COOPERATIVE FINANCIAL HOLDI;Finanziari;Azionario;24.968.541,62;0,08;24.968.541,62;31.838.443,00;0,78;Taiwan;Taiwan Stock Exchange;TWD
ADIB;ABU DHABI ISLAMIC BANK;Finanziari;Azionario;24.956.300,13;0,08;24.956.300,13;4.423.721,00;5,64;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
HDFCLIFE;HDFC LIFE INSURANCE COMPANY LTD;Finanziari;Azionario;24.888.095,67;0,08;24.888.095,67;2.922.467,00;8,52;India;National Stock Exchange Of India;INR
2360;CHROMA ATE INC;IT;Azionario;24.858.249,52;0,08;24.858.249,52;1.014.000,00;24,52;Taiwan;Taiwan Stock Exchange;TWD
2379;REALTEK SEMICONDUCTOR CORP;IT;Azionario;24.629.229,96;0,08;24.629.229,96;1.466.000,00;16,80;Taiwan;Taiwan Stock Exchange;TWD
3993;CMOC GROUP LTD;Materiali;Azionario;24.594.930,58;0,08;24.594.930,58;10.476.000,00;2,35;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
6618;JD HEALTH INTERNATIONAL INC;Generi di largo consumo;Azionario;24.227.114,03;0,07;24.227.114,03;3.290.300,00;7,36;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
LTM;LATAM AIRLINES GROUP SA;Industriali;Azionario;23.923.357,61;0,07;23.923.357,61;893.702.008,00;0,03;Cile;Santiago Stock Exchange;CLP
TMCV;TATA MOTORS LTD;Industriali;Azionario;23.822.595,62;0,07;23.822.595,62;5.719.046,00;4,17;India;National Stock Exchange Of India;INR
VEDL;VEDANTA LTD;Materiali;Azionario;23.798.033,74;0,07;23.798.033,74;3.930.260,00;6,06;India;National Stock Exchange Of India;INR
2449;KING YUAN ELECTRONICS LTD;IT;Azionario;23.789.263,11;0,07;23.789.263,11;3.369.000,00;7,06;Taiwan;Taiwan Stock Exchange;TWD
BID;BID CORPORATION LTD;Generi di largo consumo;Azionario;23.717.439,43;0,07;23.717.439,43;963.069,00;24,63;Sud Africa;Johannesburg Stock Exchange;ZAR
032830;SAMSUNG LIFE LTD;Finanziari;Azionario;23.713.899,12;0,07;23.713.899,12;228.138,00;103,95;Corea;Korea Exchange (Stock Market);KRW
CHOLAFIN;CHOLAMANDALAM INVESTMENT AND FINAN;Finanziari;Azionario;23.673.399,19;0,07;23.673.399,19;1.238.955,00;19,11;India;National Stock Exchange Of India;INR
ASII;ASTRA INTERNATIONAL;Industriali;Azionario;23.585.900,99;0,07;23.585.900,99;59.554.400,00;0,40;Indonesia;Indonesia Stock Exchange;IDR
2057;ZTO EXPRESS (CAYMAN) INC;Industriali;Azionario;23.499.893,01;0,07;23.499.893,01;1.119.186,00;21,00;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ETERNAL;ETERNAL LTD;Consumi Discrezionali;Azionario;23.398.085,28;0,07;23.398.085,28;7.113.406,00;3,29;India;National Stock Exchange Of India;INR
APOLLOHOSP;APOLLO HOSPITALS ENTERPRISE LTD;Salute;Azionario;23.350.196,65;0,07;23.350.196,65;298.970,00;78,10;India;National Stock Exchange Of India;INR
TRENT;TRENT LTD;Consumi Discrezionali;Azionario;23.282.027,50;0,07;23.282.027,50;514.107,00;45,29;India;National Stock Exchange Of India;INR
GRASIM;GRASIM INDUSTRIES LTD;Materiali;Azionario;23.272.521,31;0,07;23.272.521,31;748.530,00;31,09;India;National Stock Exchange Of India;INR
HEROMOTOCO;HERO MOTOCORP LTD;Consumi Discrezionali;Azionario;23.217.444,19;0,07;23.217.444,19;353.487,00;65,68;India;National Stock Exchange Of India;INR
ONGC;OIL AND NATURAL GAS LTD;Energia;Azionario;23.064.498,43;0,07;23.064.498,43;8.891.984,00;2,59;India;National Stock Exchange Of India;INR
TATACONSUM;TATA CONSUMER PRODUCTS LTD;Generi di largo consumo;Azionario;22.906.388,54;0,07;22.906.388,54;1.795.734,00;12,76;India;National Stock Exchange Of India;INR
6690;HAIER SMART HOME CLASS H LTD H;Consumi Discrezionali;Azionario;22.763.423,05;0,07;22.763.423,05;6.634.600,00;3,43;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
3653;JENTECH PRECISION INDUSTRIAL LTD;IT;Azionario;22.757.323,27;0,07;22.757.323,27;244.893,00;92,93;Taiwan;Taiwan Stock Exchange;TWD
PE&OLES*;INDUST PENOLES;Materiali;Azionario;22.651.009,95;0,07;22.651.009,95;519.436,00;43,61;Messico;Bolsa Mexicana De Valores;MXN
SHP;SHOPRITE HOLDINGS LTD;Generi di largo consumo;Azionario;22.361.102,51;0,07;22.361.102,51;1.404.737,00;15,92;Sud Africa;Johannesburg Stock Exchange;ZAR
DIB;DB ISLAMIC BANK;Finanziari;Azionario;22.236.678,15;0,07;22.236.678,15;8.560.888,00;2,60;Emirati Arabi Uniti;Dubai Financial Market;AED
1339;THE PEOPLES INSURANCE CO (GROUP);Finanziari;Azionario;22.190.556,35;0,07;22.190.556,35;25.774.000,00;0,86;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
COALINDIA;COAL INDIA LTD;Energia;Azionario;22.166.683,53;0,07;22.166.683,53;5.231.542,00;4,24;India;National Stock Exchange Of India;INR
DRREDDY;DR REDDYS LABORATORIES LTD;Salute;Azionario;22.094.129,86;0,07;22.094.129,86;1.565.425,00;14,11;India;National Stock Exchange Of India;INR
998;CHINA CITIC BANK CORP LTD H;Finanziari;Azionario;22.064.256,39;0,07;22.064.256,39;24.494.000,00;0,90;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
JSWSTEEL;JSW STEEL LTD;Materiali;Azionario;22.036.914,63;0,07;22.036.914,63;1.793.588,00;12,29;India;National Stock Exchange Of India;INR
TMPV;TATA MOTORS PASSENGER VEHICLES LTD;Consumi Discrezionali;Azionario;21.977.191,44;0,07;21.977.191,44;5.744.125,00;3,83;India;National Stock Exchange Of India;INR
086520;ECOPRO LTD;Industriali;Azionario;21.874.893,03;0,07;21.874.893,03;291.989,00;74,92;Corea;Korea Exchange (Kosdaq);KRW
3692;HANSOH PHARMACEUTICAL GROUP LTD;Salute;Azionario;21.866.843,14;0,07;21.866.843,14;4.282.000,00;5,11;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
2688;ENN ENERGY HOLDINGS LTD;Imprese di servizi di pubblica utilità;Azionario;21.795.999,72;0,07;21.795.999,72;2.336.300,00;9,33;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
CPALL.R;CP ALL NON-VOTING DR PCL;Generi di largo consumo;Azionario;21.725.663,94;0,07;21.725.663,94;15.255.300,00;1,42;Tailandia;Stock Exchange Of Thailand;THB
1093;CSPC PHARMACEUTICAL GROUP LTD;Salute;Azionario;21.715.947,25;0,07;21.715.947,25;22.502.319,00;0,97;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
1060;SAUDI AWWAL BANK;Finanziari;Azionario;21.710.487,52;0,07;21.710.487,52;2.515.748,00;8,63;Arabia Saudita;Saudi Stock Exchange;SAR
2344;WINBOND ELECTRONICS CORP;IT;Azionario;21.637.632,70;0,07;21.637.632,70;9.546.274,00;2,27;Taiwan;Taiwan Stock Exchange;TWD
1150;ALINMA BANK;Finanziari;Azionario;21.486.187,06;0,07;21.486.187,06;3.261.259,00;6,59;Arabia Saudita;Saudi Stock Exchange;SAR
3665;BIZLINK HOLDING INC;Industriali;Azionario;21.258.695,83;0,07;21.258.695,83;452.104,00;47,02;Taiwan;Taiwan Stock Exchange;TWD
3328;BANK OF COMMUNICATIONS LTD H;Finanziari;Azionario;21.184.027,14;0,06;21.184.027,14;24.172.000,00;0,88;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
PFCIBEST;GRUPO CIBEST PREF SA;Finanziari;Azionario;21.180.820,07;0,06;21.180.820,07;1.345.581,00;15,74;Colombia;Bolsa De Valores De Colombia;COP
AOT.R;AIRPORTS OF THAILAND NON-VOTING DR;Industriali;Azionario;21.166.403,06;0,06;21.166.403,06;12.431.800,00;1,70;Tailandia;Stock Exchange Of Thailand;THB
POLICYBZR;PB FINTECH LTD;Finanziari;Azionario;21.140.904,42;0,06;21.140.904,42;995.740,00;21,23;India;National Stock Exchange Of India;INR
3661;ALCHIP TECHNOLOGIES LTD;IT;Azionario;21.120.869,66;0,06;21.120.869,66;209.000,00;101,06;Taiwan;Taiwan Stock Exchange;TWD
3034;NOVATEK MICROELECTRONICS CORP;IT;Azionario;21.111.465,32;0,06;21.111.465,32;1.785.000,00;11,83;Taiwan;Taiwan Stock Exchange;TWD
PERSISTENT;PERSISTENT SYSTEMS LTD;IT;Azionario;21.056.503,78;0,06;21.056.503,78;303.380,00;69,41;India;National Stock Exchange Of India;INR
600036;CHINA MERCHANTS BANK LTD A;Finanziari;Azionario;21.022.873,93;0,06;21.022.873,93;3.540.770,00;5,94;Cina;Shanghai Stock Exchange;CNY
CEZ;CEZ;Imprese di servizi di pubblica utilità;Azionario;20.964.164,10;0,06;20.964.164,10;337.386,00;62,14;Repubblica Ceca;Prague Stock Exchange;CZK
BZ;KANZHUN AMERICAN DEPOSITORY SHARES;Industriali;Azionario;20.891.209,88;0,06;20.891.209,88;1.042.996,00;20,03;Cina;NASDAQ;USD
DMART;AVENUE SUPERMARTS LTD;Generi di largo consumo;Azionario;20.743.820,19;0,06;20.743.820,19;491.992,00;42,16;India;National Stock Exchange Of India;INR
BDMS.R;BANGKOK DUSIT MEDICAL SERVICES NON;Salute;Azionario;20.736.470,68;0,06;20.736.470,68;32.417.500,00;0,64;Tailandia;Stock Exchange Of Thailand;THB
EQTL3;EQUATORIAL SA;Imprese di servizi di pubblica utilità;Azionario;20.380.248,63;0,06;20.380.248,63;2.721.985,00;7,49;Brasile;XBSP;BRL
298040;HYOSUNG HEAVY INDUSTRIES CORP;Industriali;Azionario;20.313.148,99;0,06;20.313.148,99;15.718,00;1.292,35;Corea;Korea Exchange (Stock Market);KRW
DSY;DISCOVERY LTD;Finanziari;Azionario;20.238.906,35;0,06;20.238.906,35;1.491.213,00;13,57;Sud Africa;Johannesburg Stock Exchange;ZAR
INDHOTEL;INDIAN HOTELS LTD;Consumi Discrezionali;Azionario;20.183.168,76;0,06;20.183.168,76;2.504.677,00;8,06;India;National Stock Exchange Of India;INR
9660;HORIZON ROBOTICS;IT;Azionario;20.152.410,13;0,06;20.152.410,13;17.800.800,00;1,13;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
BRL;BRL CASH;Liquidità e/o derivati;Contanti;20.055.881,86;0,06;20.055.881,86;108.351.902,00;18,51;Brasile;--;BRL
2002;CHINA STEEL CORP;Materiali;Azionario;20.028.685,34;0,06;20.028.685,34;33.154.080,00;0,60;Taiwan;Taiwan Stock Exchange;TWD
2082;ACWA POWER CO;Imprese di servizi di pubblica utilità;Azionario;19.998.785,32;0,06;19.998.785,32;393.278,00;50,85;Arabia Saudita;Saudi Stock Exchange;SAR
BRITANNIA;BRITANNIA INDUSTRIES LTD;Generi di largo consumo;Azionario;19.964.770,49;0,06;19.964.770,49;300.013,00;66,55;India;National Stock Exchange Of India;INR
RENT3;LOCALIZA RENT A CAR SA;Industriali;Azionario;19.858.541,70;0,06;19.858.541,70;2.246.352,00;8,84;Brasile;XBSP;BRL
CUMMINSIND;CUMMINS INDIA LTD;Industriali;Azionario;19.799.660,53;0,06;19.799.660,53;395.713,00;50,04;India;National Stock Exchange Of India;INR
NPH;NORTHAM PLATINUM HLDGS LTD;Materiali;Azionario;19.517.825,77;0,06;19.517.825,77;1.049.776,00;18,59;Sud Africa;Johannesburg Stock Exchange;ZAR
788;CHINA TOWER CORP LTD H;Comunicazione;Azionario;19.454.594,29;0,06;19.454.594,29;12.409.400,00;1,57;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
PMETAL;PRESS METAL ALUMINIUM HOLDINGS;Materiali;Azionario;19.246.311,55;0,06;19.246.311,55;11.349.500,00;1,70;Malesia;Bursa Malaysia;MYR
WIPRO;WIPRO LTD;IT;Azionario;19.167.717,78;0,06;19.167.717,78;6.644.605,00;2,88;India;National Stock Exchange Of India;INR
2408;NANYA TECHNOLOGY CORP;IT;Azionario;19.115.513,97;0,06;19.115.513,97;3.690.000,00;5,18;Taiwan;Taiwan Stock Exchange;TWD
